Year,Item,ET,LST_Day_1km,NDVI,precipitation,rel_humidity,surface_solar_radiation_downwards,soil_ph,soil_soc,soil_nitrogen,soil_cec
2019,Peas,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Oats,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Barley,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Beans,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Potatoes,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Wheat,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Sorghum,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Maize,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Peas,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Oats,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Barley,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2020,Beans,-9999.0,23.296985001007645,0.40688258945388683,2.1400281023535643,53.909134240217725,12146057.38512687,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Potatoes,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Wheat,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Sorghum,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Maize,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Peas,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Oats,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Barley,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2021,Beans,7.905099911796773,22.10291244910049,0.4082699635073734,1.922727977986128,56.56448148694974,11883193.859832661,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Potatoes,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Wheat,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Sorghum,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Maize,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Peas,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Oats,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Barley,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2022,Beans,8.474896571905738,20.59081065129222,0.4291711964726186,2.634098822237009,61.20155727214621,11683169.196492258,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Potatoes,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Wheat,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Sorghum,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Maize,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Peas,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Oats,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Barley,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2023,Beans,7.622949779346055,21.352765329386102,0.42395578955720536,2.1654318455862853,57.41139400678172,12070132.284950757,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
